raterParticipantId	coreRaterIntercept	coreRaterFactor1	crhCrnhRatioDifference	meanNoteScore	raterAgreeRatio	successfulRatingHelpfulCount	successfulRatingNotHelpfulCount	successfulRatingTotal	unsuccessfulRatingHelpfulCount	unsuccessfulRatingNotHelpfulCount	unsuccessfulRatingTotal	ratingsAwaitingMoreRatings	ratedAfterDecision	notesCurrentlyRatedHelpful	notesCurrentlyRatedNotHelpful	notesAwaitingMoreRatings	enrollmentState	successfulRatingNeededToEarnIn	authorTopNotHelpfulTagValues	timestampOfLastStateChange	aboveHelpfulnessThreshold	isEmergingWriter	aggregateRatingReceivedTotal	timestampOfLastEarnOut
6CB264946CF4A055FE26B8B4AFD5EFEF7F8B473647347685838E81DB6B160AAA	0.28373718	-0.52434886			1.0	1.0	1.0	2.0	0.0	2.0	2.0	7.0	41.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CBAD33E73695603FE2D08B5E3EB696F21AB8F18C50E96494D5E00281D9D52F1	0.09538235	-0.17265278			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CC2E84EE326F0C250548E7826BBFB389FB7A473AC92E0016FC83435F1D87005	0.13898289	0.4372246			0.8	3.0	0.0	3.0	1.0	1.0	2.0	3.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CC4769BB13E72203253B3C54476B8E6BEC35323F5C22DBBC7F9675E6802528A	0.15437	0.14212784			1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CC53B7E910969E824906155AE98D700FA8C9CBBDEA93FAC736BD36CDF9AFCB4	0.05048958	0.46463975	0.5555555555555556	0.38812298244900173	0.7857142857142857	11.0	12.0	23.0	6.0	0.0	6.0	24.0	360.0	6.0	0.0	5.0	0.0	5.0	4,12	1677899543974.5508	True	False	1036.0	1.0
6CC593A8305125F1D5495180EE11851E916D62766CEE59B485513C89E7D898ED	0.24789043	-0.40754566			1.0	4.0	0.0	4.0	0.0	0.0	0.0	9.0	65.0	0.0	0.0	3.0	0.0	5.0		1677899543974.5508	True	False	5.0	1.0
6CC5F0251AB8A3C8C8DBFC76908AC235D52BA5C11E8495CDEB96C84510B90888	0.16054548	0.16601893			1.0	2.0	0.0	2.0	0.0	0.0	0.0	6.0	49.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CCC6E290DDE4CD3ADD9223BA763A9E8F0BCFA334F6FC55051DD4485BD53A4C9	0.22785302	-0.6230645	0.0	0.13513895869255066	1.0	3.0	2.0	5.0	0.0	0.0	0.0	11.0	63.0	1.0	0.0	37.0	0.0	5.0	1,5	1677899543974.5508	True	False	66.0	1.0
6CD317D09D67F6123E4880DD9BBC73555377644948F45E9E2B2A529B4197D81E	0.14738728	-0.59303176	0.0	0.27118194103240967	1.0	22.0	16.0	38.0	4.0	0.0	4.0	94.0	497.0	2.0	0.0	7.0	0.0	5.0	7,12	1677899543974.5508	True	False	136.0	1.0
6CD607A8C1C88CC16103F55735E76226F5130CFB4E167EAF333B78EC0AD327B0	0.21918339	0.5005254	0.0	0.09368583034066592	0.8421052631578947	16.0	1.0	17.0	4.0	2.0	6.0	7.0	272.0	0.0	0.0	39.0	0.0	5.0	4,12	1677899543974.5508	True	False	785.0	1.0
6CDBE2FE457B63CA2EA9DD2EE7CA172E15066EF968336C48416CEA28BCADF42D	0.22489114	-0.65303665			1.0	3.0	0.0	3.0	0.0	0.0	0.0	20.0	81.0	0.0	0.0	3.0	4.0	5.0		1677899543974.5508	True	False	4.0	1.0
6CE032478B7A770F4A000368D5790779969FEAAFECABEA6FDDA4D6945F88CC8D	0.1427125	0.08233139			1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	11.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CF14ED25239193A7033BAA15A604CA9637DACF897D54AB72BBAB624B8F1C804	0.137784	0.36698192			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	19.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CF59B2AE755BBC3E015ABE3DAA3EF2E50E21A3AF5FAB7A0F92A37364A861770	0.17483747	-0.22438566			1.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	22.0				4.0	5.0		1677899543974.5508	True	False		1.0
6CF715B008DE0F5E9921FD51C30F69B98B9FDDC94B0786985AAB725300BA2A44	0.17811827	-0.4990153	0.0	0.19084158539772034	1.0	1.0	0.0	1.0	0.0	0.0	0.0	9.0	23.0	0.0	0.0	4.0	4.0	5.0	4,10	1677899543974.5508	True	False	101.0	1.0
6CF81B467338176B6769C901593925FC8D38FBC574DE3616A0B81D1978187244	0.18721533	0.27241692			1.0	8.0	1.0	9.0	0.0	0.0	0.0	6.0	100.0	0.0	0.0	1.0	0.0	5.0		1677899543974.5508	True	False	0.0	1.0
6CF922D46C39411E89FF777FD41ED4C130444A6F1253112D31201F7C437CB69A	0.0926435	-0.07714345			1.0	1.0	3.0	4.0	0.0	0.0	0.0	2.0	19.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D048ECA98976C7ADD20D7BDC3653DC3119FC8417CC2125A3A65EF02B3D39B42	0.18862823	-0.2886728			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	22.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D11D76822FC9873AE9FF8412C05F3714DA40B62A856CACD86D9CDAE6E42CD7D	0.17641696	0.027932914			1.0	4.0	0.0	4.0	0.0	0.0	0.0	6.0	37.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D197F2AE68B9E97245618180247AC1C958A7B87E7FF3FBD74652FBC3D7FA4FB	0.14682512	-0.47070035			1.0	3.0	1.0	4.0	0.0	0.0	0.0	2.0	18.0				0.0	5.0		1677899543974.5508	True	False		1.0
6D1CA7734B6B12E5D56EA5449C09FF665DD98E9DC06A645574FA4E1F818FA1A8	0.108777165	-0.60314035			1.0	3.0	0.0	3.0	0.0	1.0	1.0	1.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D1D45E5263A9DDD3915166AF291C972F1CCB3F96FA149D42D04785143F1F56E	0.17480315	0.59599024	1.0	0.4997221529483795	1.0	6.0	2.0	8.0	0.0	0.0	0.0	13.0	143.0	1.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	113.0	1.0
6D23F5B05BAE191F8B57514CF1078FAE258DE49F1E4B4D480700C1EAA4174EEE	0.10072131	0.4420448			1.0	2.0	3.0	5.0	0.0	0.0	0.0	3.0	33.0				0.0	5.0		1677899543974.5508	True	False		1.0
6D342FE3FDDAA234DCF250AE3EB2BF4A5EFE70F088880AD2DC03C7D61223856A	0.122414246	-0.6170581	0.25	0.2635766863822937	0.9285714285714286	13.0	6.0	19.0	2.0	0.0	2.0	47.0	220.0	3.0	0.0	17.0	0.0	5.0	1,4	1677899543974.5508	True	False	205.0	1.0
6D3B05E31610C42B53C430041BCDA01B5C76F2F3F71CDD69E5C0C7784A616D31	0.2071766	0.25100726			1.0	4.0	1.0	5.0	0.0	0.0	0.0	3.0	26.0				0.0	5.0		1677899543974.5508	True	False		1.0
6D3C08D22BC60122AAAA32E97FA90262075953F4B3F562826DE69CA02D926112	0.17315225	-0.13977118			1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D3E8E0077C6E69BBA8544E223860B9CF8B0C651BD54A83C0C079A5379D770BD	0.13870583	-0.5855276			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	34.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D52E77119FC0A73F40D1C068C5E67531E16FA62CA9EF821895346168DDF9704	0.15812963	-0.5696126	0.2903225806451613	0.2888430933798513	1.0	105.0	50.0	155.0	4.0	0.0	4.0	148.0	589.0	15.0	1.0	20.0	0.0	5.0	4,12	1677899543974.5508	True	False	1237.0	1.0
6D690131F91C9C48CECE0B0C2D4DA160B3E6DAEE74D377C34494B5BD80F1C791	0.1516702	-0.51495284	0.0	0.26879364252090454	1.0	7.0	3.0	10.0	0.0	0.0	0.0	8.0	55.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	49.0	1.0
6D699D06AEE4AB1385249197075073C667D7487AC2DA61CA327EB2BC0AEB9471	0.079959385	0.40281612			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D6DB9F4F552473C32435507BDD442BE438EE412EDD88E04E470055DD0D0BD22	0.107413106	-0.41117227	0.0	0.22152003645896912	1.0	7.0	7.0	14.0	1.0	0.0	1.0	6.0	43.0	0.0	0.0	2.0	0.0	5.0	7,11	1677899543974.5508	True	False	160.0	1.0
6D723A0E3AC9CAB253A711501DBFF1C4BF43054C1A6FE3CA82D725EAA8ECBD16	0.16254662	-0.23899618			1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D726319A4D8C972AAFB7B0A9F17D799D0F2BA4003BFDF57F7F8D6A2D8477C4C	0.20921198	0.59280485			1.0	1.0	2.0	3.0	0.0	0.0	0.0	1.0	39.0				4.0	5.0		1677899543974.5508	True	False		1.0
6D925BD470F87E55CDB8322A55096058EE61136EB6A2E0D29C0FF354DA456B04	0.08011784	-0.47014222	1.0	0.4616331458091736	1.0	7.0	4.0	11.0	1.0	0.0	1.0	8.0	60.0	1.0	0.0	0.0	0.0	5.0	2,10	1677899543974.5508	True	False	145.0	1.0
6D938898AF0B8F8AD8F1F957B48F51DFFF4448220D64FB092E44E4D55EB02A14	0.23033078	0.5198243			0.6666666666666666	2.0	3.0	5.0	0.0	0.0	0.0	3.0	82.0				0.0	5.0		1677899543974.5508	True	False		1.0
6D987A3BC654BAEE79B568D7760B6EDEDA70D0475D71A0C35E14BA7C5C163284	0.091448896	-0.33421013			1.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	14.0				0.0	5.0		1677899543974.5508	True	False		1.0
6D9EFCDF2E292BE7150BCA23493F25E47959F0D522EACE2070BA3BCDA6E80B0E	0.1345207	0.4494895			1.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	25.0				4.0	5.0		1677899543974.5508	True	False		1.0
6DA84A22506759453D3574608AA2634EDDC3B5F62B8C77165DFB49E7B953C80F	0.28323042	-0.47193462	0.0	0.29163411259651184	1.0	10.0	4.0	14.0	0.0	0.0	0.0	7.0	67.0	0.0	0.0	1.0	0.0	5.0	1,4	1677899543974.5508	True	False	13.0	1.0
6DC075971D769AD2FE45F4455679331046585271FF56C6C3283D23B3BE899344	0.29040167	0.04021183			1.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	40.0				4.0	5.0		1677899543974.5508	True	False		1.0
6DC0C4E00938B2A5C44BE6165747D06D0F6A8FA060D55DDE962100F82E379209	0.19706357	-0.3869789	0.0	0.30667293071746826	0.8	3.0	2.0	5.0	1.0	0.0	1.0	8.0	89.0	1.0	0.0	2.0	0.0	5.0	4,11	1677899543974.5508	True	True	166.0	1.0
6DD817814E9453E645E5808A299357D648C65BECB4220F085CAEF65235A67435	0.16045214	-0.32782575			0.6666666666666666	2.0	2.0	4.0	0.0	1.0	1.0	0.0	17.0				4.0	5.0		1677899543974.5508	True	False		1.0
6DDE63ACBA95FB83F9E89AFD7B1D83170D74E63585DACC9CAAAE4F36C249F3DD	0.14504941	-0.18030114	0.5	0.34834444522857666	1.0	10.0	6.0	16.0	1.0	0.0	1.0	11.0	102.0	1.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	216.0	1.0
6DDFD1980C89322930640AE6C1026CB26D4B62EA6ED17FF91676C25A5BE596D6	0.21487162	0.555363	0.0	0.09474974870681763	0.9629629629629629	28.0	4.0	32.0	1.0	0.0	1.0	5.0	305.0	0.0	0.0	3.0	0.0	5.0	1,4	1677899543974.5508	True	False	48.0	1.0
6DE2C26430A470AE9E07DDB52BF2FF679E652D8111C7BED403B0A00320B82873	0.25116584	0.5213938			0.75	2.0	1.0	3.0	0.0	2.0	2.0	9.0	65.0				4.0	5.0		1677899543974.5508	True	False		1.0
6DE42250D7B3719B3F2E313803F5DD69B4885DA2D5ACECC33461750A7C421F36	0.1173262	-0.5124785			1.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	17.0				4.0	5.0		1677899543974.5508	True	False		1.0
6DF5E909A93896D2187B31F088552B94CD4E99E6904EF134F9B43625A0024C80	0.10616135	-0.25034836	0.3333333333333333	0.33480652173360187	0.9375	20.0	5.0	25.0	2.0	0.0	2.0	15.0	46.0	2.0	0.0	3.0	0.0	5.0	1,4	1677899543974.5508	True	False	109.0	1.0
6DF8C6A01A3521BA84BF6CE813D75E4E7AC670645107569C2B03E5EDE4CE1649	0.15386702	0.4635224	0.0	0.13250219821929932	1.0	1.0	1.0	2.0	1.0	0.0	1.0	8.0	35.0	0.0	0.0	3.0	4.0	5.0	4,11	1677899543974.5508	True	False	64.0	1.0
6DFAA4AF7D0ED20CBE3000BE7D2CE868C6575D50BD77540FAD9DF46906048282	0.2801215	-0.28945744			1.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	28.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E05F798896C8EE4AB60D79ED6F8E0C074064A6FB7A51C230451F2504B631BA9	0.20945925	-0.120327815			1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E090F91502461931791E9A6CBEDC70B272369A6134794C63912EB93CC406071	0.1371311	-0.4981234			1.0	1.0	1.0	2.0	0.0	0.0	0.0	3.0	64.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E259FC3BFA485F2027FEA9CFC4F440F655EC7C478A241B8C69EE78EAAB7E9CF	0.06784886	-0.16954276	0.0	0.32456931471824646	1.0	5.0	0.0	5.0	0.0	0.0	0.0	1.0	65.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	True	31.0	1.0
6E26D612A7CF2129DA5302253D7B142C4489A82EA374C3C1DE324FA28D62129F	0.12134908	-0.11704355			1.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	30.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E2828BEAB5F63D41C41FDDD832377D0668F5A04C4176A2954084A4B1AEAAEAA	0.17475614	-0.5393261	0.0	0.3584904372692108	1.0	6.0	2.0	8.0	0.0	0.0	0.0	4.0	65.0	0.0	0.0	1.0	0.0	5.0	4,11	1677899543974.5508	True	False	123.0	1.0
6E2C32AD49A031E9733FFCF29206C852C57255A07A22E04BE088A5611353FDA9	0.45249346	0.06144974	0.0	0.13757246732711792	0.7272727272727273	18.0	4.0	22.0	3.0	7.0	10.0	28.0	470.0	0.0	1.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	117.0	1.0
6E2FEDBA17F90BCEF0CC88A026CE15E2F509BBD23E49FF86F20CED360BEE2163	0.1427269	0.3559517			0.6666666666666666	2.0	0.0	2.0	0.0	1.0	1.0	0.0	21.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E38F89A010674D78027D3266609FADFDD6A0901AE73FF646EFF8C7FB062183F	0.26833677	-0.22543472	0.0	0.07228323817253113	1.0	1.0	3.0	4.0	0.0	0.0	0.0	27.0	105.0	0.0	0.0	1.0	4.0	5.0	2,11	1677899543974.5508	True	False	15.0	1.0
6E3C9AE3DB9ABEDB4B7ABCDFB4AEA1F90ADB8AA54D442D257A34B8078ED93493	0.17566113	0.06930952			1.0	7.0	0.0	7.0	0.0	0.0	0.0	1.0	17.0				0.0	5.0		1677899543974.5508	True	False		1.0
6E40015DF6665E8E4F10E8BB90C82B1715187CB2237AA4C47534FAA00BA623A9	0.21077	-0.5683618	0.0	0.23925161361694336	1.0	1.0	1.0	2.0	0.0	0.0	0.0	5.0	44.0	0.0	0.0	2.0	4.0	5.0		1677899543974.5508	True	False	13.0	1.0
6E4933BB888E2D6A7D6783CF44E4FCB2E602AE4ED6E21097FE0BA39BE33E3DCA	0.105486505	0.38638607			1.0	4.0	0.0	4.0	0.0	0.0	0.0	2.0	55.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E4DA9BC6E274449DC535469AFF246420F8BF72D549C9C511D2FB33D891F6234	0.21268956	-0.015512208			1.0	7.0	2.0	9.0	0.0	0.0	0.0	1.0	73.0				0.0	5.0		1677899543974.5508	True	False		1.0
6E4E67CBF3A7BD6088844B590721619F0829603867DE639C07925E021C1F2335	0.21088152	-0.38142446			1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	12.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E4F23F3BFD05EA6D6BF168DA6DDB09B87F819C6FB128FAA7B8F0B6AC54600FF	0.1688774	-0.31498763			1.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	21.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E641641845BD5FB008A04658F7A7FF3ABE307D59D597AE9EC6845533FAD5EC0	0.13223042	0.23777667	0.0	0.26191017031669617	0.9333333333333333	12.0	2.0	14.0	1.0	0.0	1.0	6.0	122.0	0.0	0.0	4.0	0.0	5.0	6,11	1677899543974.5508	True	False	86.0	1.0
6E687194BCA764939005293FBEB8B1A626AB0174C83249954A160A2E67BFD4FF	0.21339981	-0.48482856			1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	25.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E6B1A2CA00E0EE88388F8308F9F13F50806BB071852B6FFFFC02D5C0A701BFF	0.11067771	-0.3719496			1.0	3.0	1.0	4.0	0.0	0.0	0.0	1.0	26.0				0.0	5.0		1677899543974.5508	True	False		1.0
6E6EB9E7DE1490DB0F6F2C0CA13AA4F593B7BE127C39F89F8599855B20E54827	0.12046554	0.39415818			1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	16.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E71EEFC2EEA9B47B3895DE28A1372C8FF0DA3113C42C8B92F684214D4E2C37C	0.16502689	-0.5214682	0.0	0.18105025589466095	1.0	1.0	2.0	3.0	1.0	0.0	1.0	4.0	32.0	1.0	0.0	5.0	4.0	5.0	4,12	1677899543974.5508	True	False	50.0	1.0
6E76CE163012825DBEB32807367391AE32594E8CAB1349174CD7BD5FFCD9F591	0.23898868	0.02225402	0.0	0.08190491795539856	1.0	5.0	0.0	5.0	0.0	0.0	0.0	4.0	108.0	0.0	1.0	1.0	0.0	5.0	2,12	1677899543974.5508	True	False	32.0	1.0
6E79EEB7DE5ADF16C06872CB0AFA68929A2F4E737D6031AF7E679C01971A048A	0.24198872	-0.25762495			1.0	2.0	1.0	3.0	0.0	0.0	0.0	3.0	18.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E80D054FD983EF3AC50756A07110F1E74EE5768797D172EE142493D87CD16D9	-0.07927783	0.3522609			1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	48.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E82BA93D1C6D95A3380DF430D80DADB3C6BA385C459F1D86A595F22DAE5D9C1	0.12387072	0.66676325	0.0	0.057379682858784996	1.0	1.0	7.0	8.0	1.0	0.0	1.0	7.0	96.0	0.0	0.0	17.0	0.0	5.0	7,12	1677899543974.5508	True	False	457.0	1.0
6E859FDAD23B7852A7822C48778DB61593B870598D17DE47A26F14C3347AA38C	0.15883644	-0.50523883			1.0	7.0	2.0	9.0	0.0	0.0	0.0	5.0	39.0				0.0	5.0		1677899543974.5508	True	False		1.0
6E881B27AF9E4066D5606798DD0E9E6C7B76C8A5C265889B14AAC04F7E74DFB3	0.09713023	-0.51309824			1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	30.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E88636CA76A19766FDBDE9BD146C84F9CD58FEBE0D0818EB426A2D473402BD3	0.1405321	0.28021997			1.0	7.0	1.0	8.0	1.0	0.0	1.0	4.0	86.0				0.0	5.0		1677899543974.5508	True	False		1.0
6E9B8C1C54D047B1F33C2FCE75BF350EA13AD69FE1694A8DC8D28A8AAE98C869	0.11021922	0.54058903			1.0	3.0	1.0	4.0	0.0	0.0	0.0	3.0	96.0				4.0	5.0		1677899543974.5508	True	False		1.0
6E9E2E2C87E00BA3B3189E51F2463BC177D38AF28B6C69B2849C96A874D63B2D	0.18954661	-0.21412244			1.0	2.0	1.0	3.0	1.0	0.0	1.0	7.0	20.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EA38DCB636C44B829C76D3461153B689DD70CE08CF2156CC83A36F425961F36	0.10138907	-0.47897175			1.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	33.0	0.0	0.0	1.0	4.0	5.0		1677899543974.5508	True	False	0.0	1.0
6EA81685251C1182BA219E30A45B96A72D10D80C4EF54DE33884560A88512F85	0.066231556	-0.53095174			1.0	2.0	1.0	3.0	2.0	0.0	2.0	2.0	23.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EAC0838069AB086C8242AB0E746A409D1D10A31F1076C39EB24C8E43E87A9F4	0.08046913	-0.32506138			0.75	1.0	3.0	4.0	1.0	1.0	2.0	1.0	7.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EB110A11E707FFE102B3BD5721B057EF670C0FDF97EB0F8432DB2485F8EC518	0.15908879	0.36268198			1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EB2501F1B3BF46288453BD06B529C98D75319C41176DA2767EE66E2832693A9	0.10219539	-0.4656323			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	49.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EB7DF8EE94760702BBEADFFAB7094786120B09E599A6BB5DD56E03AD025B5BC	0.19241092	-0.38796094	0.0	0.18465218279096815	1.0	6.0	13.0	19.0	0.0	0.0	0.0	89.0	218.0	2.0	0.0	30.0	0.0	5.0	6,7	1677899543974.5508	True	False	111.0	1.0
6EBAEE1DC4A074590C297FA32466DB13CC88471500A58109F68D812E229C3A2A	0.09336307	-0.54680955			1.0	1.0	1.0	2.0	0.0	0.0	0.0	5.0	20.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EC5FE3752E41D52BA769C833551EA0B48E3A32EB3D1BCB1040A40DD904BC5D7	0.27500886	0.45856535	0.0	0.1393971343835195	1.0	6.0	0.0	6.0	0.0	0.0	0.0	3.0	68.0	0.0	0.0	3.0	0.0	5.0	2,4	1677899543974.5508	True	False	111.0	1.0
6EC6ECF29C1039E3017BA634EEBAA39AFC7D6BF4F4A9DBF91E89A46A89C4DDE9	0.123454176	0.14079276			1.0	7.0	0.0	7.0	0.0	0.0	0.0	4.0	57.0				0.0	5.0		1677899543974.5508	True	False		1.0
6ECA11AABB2094A7654E37626302B3E83430CBFFCFCE227CC1B8014834A73D01	0.099409886	0.5712629			1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	104.0				4.0	5.0		1677899543974.5508	True	False		1.0
6ECB7C06812B99DBD06412090E42D292ADDEEB665FC565109065037C5686F598	0.16000628	-0.30123398	0.0	0.09204668551683426	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	4.0	5.0	4,6	1677899543974.5508	True	False	10.0	1.0
6ECCD339E02BF5A9FD5816F3C6A7F1A58A789D1EF9637AB9B33DBDB78131E27F	0.17964801	-0.6889424			1.0	3.0	4.0	7.0	0.0	0.0	0.0	10.0	215.0				0.0	5.0		1677899543974.5508	True	False		1.0
6EDB75B4115957D75A2A3CCF7193D10673B344E858B59E9FD4C5B2709D403E3A	0.13662437	-0.4946471			1.0	2.0	2.0	4.0	0.0	0.0	0.0	6.0	64.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EDE44B43B5ACB9C8D81520C37C6CEACCD5EEC41EF3100238D6AB45D16B70041	0.28299782	-0.3559073	0.0	0.23309244215488434	1.0	4.0	1.0	5.0	0.0	0.0	0.0	3.0	28.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	30.0	1.0
6EE40E3C9CD792926DEC6E04C03EAD423746BA9E2C09C98F76F836B92FF02623	0.14196412	-0.115137644			1.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	9.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EE4DF283301D8CD4A317E46572EFD1BC5198EE9BFABADECBAAD008160E8C619	0.23978342	0.120825656			1.0	2.0	3.0	5.0	0.0	0.0	0.0	3.0	19.0				0.0	5.0		1677899543974.5508	True	False		1.0
6EE6D68B06274BB8AC740217A3D9A84FD929272A50C9E7661CE69D9CA4FD1A56	0.102303706	0.12460478			1.0	3.0	1.0	4.0	0.0	0.0	0.0	2.0	43.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EEAF9833ED86DC99609332A3B39467DB8A259AD8805A858BF0F7FAEFB599A58	0.18091533	0.5465651	0.14285714285714285	0.2048489706856864	0.875	26.0	6.0	32.0	4.0	0.0	4.0	36.0	361.0	1.0	0.0	9.0	0.0	5.0	4,12	1677899543974.5508	True	False	316.0	1.0
6EEF640159799FADF8FD6F02ADFB5D6D0C35E61169841C3ACCF34A28DAB772B1	0.12678374	-0.55218613			1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	36.0				4.0	5.0		1677899543974.5508	True	False		1.0
6EF2C3015B873F7A5A358C1A9FA3724FA554D59D37E18E5D15636807E758318B	0.12763274	0.62071425	0.0	0.19164754450321198	1.0	5.0	6.0	11.0	0.0	0.0	0.0	3.0	79.0	0.0	0.0	1.0	0.0	5.0	1,10	1677899543974.5508	True	False	69.0	1.0
6EF351CBB01315B6AA062C754594F8B6E7228A019B05855CA51D9FB38C89316E	0.06652792	0.00444549	0.0	0.3659123182296753	1.0	8.0	0.0	8.0	0.0	0.0	0.0	4.0	60.0	1.0	0.0	0.0	0.0	5.0	2,4	1677899543974.5508	True	True	335.0	1.0
6EF919911608C3627EFDEDC0AEC56AC4FA4FC8E7036A2A0491BD228EA4FA6BEE	0.14874034	-0.48616198			1.0	12.0	3.0	15.0	0.0	0.0	0.0	9.0	61.0				0.0	5.0		1677899543974.5508	True	False		1.0
6EF98880A203826148D86FEAA1D8926A4004B634338F7D4566D32C417CC3B960	0.21139532	-0.4241584			1.0	3.0	1.0	4.0	0.0	0.0	0.0	3.0	47.0				4.0	5.0		1677899543974.5508	True	False		1.0
6F025EF702E94C249C4A62F9C425991CE6454F2E70F8EA70817BBA3661499892	0.18236254	-0.3042884			1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	17.0				4.0	5.0		1677899543974.5508	True	False		1.0
6F0D204E4E2F91A14984D8C50B8FB8127CE761A9A0B82B4C174A1417FED3A12A	0.1443403	0.26845938			1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	11.0				4.0	5.0		1677899543974.5508	True	False		1.0
6F1776CA184471AE9AC71245D184D667CD292C54536F3ECD80DE9F08191BEB83	0.13929577	0.4700938			1.0	2.0	9.0	11.0	1.0	0.0	1.0	14.0	105.0				0.0	5.0		1677899543974.5508	True	False		1.0
6F1BF78EB4FAB7CAF4EF62D21E221001D2BC10ADA31D90B390C2093787CE85D5	0.079900846	0.5965194	0.0	0.09154833853244781	0.9230769230769231	9.0	13.0	22.0	3.0	1.0	4.0	54.0	536.0	0.0	0.0	6.0	0.0	5.0	1,4	1677899543974.5508	True	False	70.0	1.0
6F1FB64E0E8F9EA7C6DC40213F601173A2AF5A5EF058CFD3A2C68CBFE07EDB9A	0.28258938	0.42221323	0.0	0.15382763743400574	0.9166666666666666	15.0	1.0	16.0	1.0	0.0	1.0	10.0	229.0	0.0	0.0	1.0	0.0	5.0	4,12	1677899543974.5508	True	False	97.0	1.0
